Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,Per Student Budget,Spending Ranges (Per Student)
35834,Lisa Robbins,F,11th,Ford High School,74,73,13,District,2739,1763916,644.00,$630-644
35835,Tina Anderson,F,11th,Ford High School,64,94,13,District,2739,1763916,644.00,$630-644
35836,Mrs. Taylor Castillo,F,11th,Ford High School,96,74,13,District,2739,1763916,644.00,$630-644
35837,Erika Ellis,F,10th,Ford High School,81,74,13,District,2739,1763916,644.00,$630-644
35838,Brandon Reilly,M,9th,Ford High School,77,98,13,District,2739,1763916,644.00,$630-644
35839,Marissa Oliver,F,12th,Ford High School,95,59,13,District,2739,1763916,644.00,$630-644
35840,Alicia Moore,F,12th,Ford High School,66,92,13,District,2739,1763916,644.00,$630-644
35841,Elizabeth Campbell,F,12th,Ford High School,87,85,13,District,2739,1763916,644.00,$630-644
35842,Deanna Clayton,F,11th,Ford High School,72,90,13,District,2739,1763916,644.00,$630-644
35843,Anna Martin,F,9th,Ford High School,87,73,13,District,2739,1763916,644.00,$630-644
35844,Jesse Mercado,M,10th,Ford High School,75,99,13,District,2739,1763916,644.00,$630-644
35845,George Wright,M,10th,Ford High School,82,79,13,District,2739,1763916,644.00,$630-644
35846,Gabrielle Wong,F,11th,Ford High School,69,75,13,District,2739,1763916,644.00,$630-644
35847,Kristin Wilkinson,F,10th,Ford High School,90,62,13,District,2739,1763916,644.00,$630-644
35848,Sheila Rice,F,9th,Ford High School,77,63,13,District,2739,1763916,644.00,$630-644
35849,Tami Velez,F,9th,Ford High School,85,85,13,District,2739,1763916,644.00,$630-644
35850,William Allison,M,9th,Ford High School,66,90,13,District,2739,1763916,644.00,$630-644
35851,Linda Torres,F,9th,Ford High School,75,57,13,District,2739,1763916,644.00,$630-644
35852,Jenna Carlson,F,10th,Ford High School,65,72,13,District,2739,1763916,644.00,$630-644
35853,Heather Adams,F,12th,Ford High School,84,76,13,District,2739,1763916,644.00,$630-644
35854,William Barnett,M,10th,Ford High School,84,55,13,District,2739,1763916,644.00,$630-644
35855,Lindsay Yates,F,10th,Ford High School,74,69,13,District,2739,1763916,644.00,$630-644
35856,Cassidy Parker,F,11th,Ford High School,81,61,13,District,2739,1763916,644.00,$630-644
35857,Jennifer Matthews,F,9th,Ford High School,75,96,13,District,2739,1763916,644.00,$630-644
35858,Maria Allen,F,10th,Ford High School,80,99,13,District,2739,1763916,644.00,$630-644
35859,Robert Fleming,M,12th,Ford High School,69,58,13,District,2739,1763916,644.00,$630-644
35860,Jennifer Cantrell,F,9th,Ford High School,72,71,13,District,2739,1763916,644.00,$630-644
35861,Dennis Gibson,M,12th,Ford High School,80,69,13,District,2739,1763916,644.00,$630-644
35862,Mary Rose,F,12th,Ford High School,72,61,13,District,2739,1763916,644.00,$630-644
35863,Brandon Rogers,M,10th,Ford High School,69,85,13,District,2739,1763916,644.00,$630-644
35864,Monica Ferguson,F,11th,Ford High School,94,78,13,District,2739,1763916,644.00,$630-644
35865,Michael Arellano,M,10th,Ford High School,69,86,13,District,2739,1763916,644.00,$630-644
35866,Dorothy Avila,F,11th,Ford High School,90,85,13,District,2739,1763916,644.00,$630-644
35867,Katherine Klein,F,12th,Ford High School,75,90,13,District,2739,1763916,644.00,$630-644
35868,Vanessa Stone,F,12th,Ford High School,73,84,13,District,2739,1763916,644.00,$630-644
35869,Thomas Haney,M,9th,Ford High School,83,89,13,District,2739,1763916,644.00,$630-644
35870,Anthony Gaines,M,10th,Ford High School,75,77,13,District,2739,1763916,644.00,$630-644
35871,Renee Morris,F,11th,Ford High School,72,90,13,District,2739,1763916,644.00,$630-644
35872,Brandy Cooper,F,11th,Ford High School,66,71,13,District,2739,1763916,644.00,$630-644
35873,Teresa Reeves,F,12th,Ford High School,77,56,13,District,2739,1763916,644.00,$630-644
35874,Reginald Trujillo,M,10th,Ford High School,66,85,13,District,2739,1763916,644.00,$630-644
35875,Jean Ryan,F,9th,Ford High School,83,79,13,District,2739,1763916,644.00,$630-644
35876,Matthew Deleon,M,9th,Ford High School,94,97,13,District,2739,1763916,644.00,$630-644
35877,Alexis Barnett,F,9th,Ford High School,70,75,13,District,2739,1763916,644.00,$630-644
35878,Martin Callahan,M,10th,Ford High School,80,76,13,District,2739,1763916,644.00,$630-644
35879,Joshua Smith Jr.,M,9th,Ford High School,65,99,13,District,2739,1763916,644.00,$630-644
35880,John Miller,M,10th,Ford High School,97,87,13,District,2739,1763916,644.00,$630-644
35881,Gerald Calhoun,M,9th,Ford High School,69,95,13,District,2739,1763916,644.00,$630-644
35882,Derek Wright,M,11th,Ford High School,66,86,13,District,2739,1763916,644.00,$630-644
35883,Carolyn Moore,F,12th,Ford High School,71,75,13,District,2739,1763916,644.00,$630-644
35884,Michael Thompson,M,11th,Ford High School,63,78,13,District,2739,1763916,644.00,$630-644
35885,Tamara Velez,F,9th,Ford High School,89,92,13,District,2739,1763916,644.00,$630-644
35886,Billy Bailey,M,12th,Ford High School,99,82,13,District,2739,1763916,644.00,$630-644
35887,Joel Snyder,M,9th,Ford High School,79,93,13,District,2739,1763916,644.00,$630-644
35888,Alexis Williams,F,11th,Ford High School,75,95,13,District,2739,1763916,644.00,$630-644
35889,Kenneth Bernard,M,12th,Ford High School,74,63,13,District,2739,1763916,644.00,$630-644
35890,Jon Murray,M,12th,Ford High School,73,76,13,District,2739,1763916,644.00,$630-644
35891,Michael Stewart,M,10th,Ford High School,91,65,13,District,2739,1763916,644.00,$630-644
35892,Jacqueline Rangel,F,9th,Ford High School,74,97,13,District,2739,1763916,644.00,$630-644
35893,Tonya Hanna,F,9th,Ford High School,79,67,13,District,2739,1763916,644.00,$630-644
35894,Thomas Mendoza,M,11th,Ford High School,98,70,13,District,2739,1763916,644.00,$630-644
35895,Julie Berry,F,11th,Ford High School,74,82,13,District,2739,1763916,644.00,$630-644
35896,Madison Summers,F,9th,Ford High School,64,67,13,District,2739,1763916,644.00,$630-644
35897,Tiffany Thomas,F,10th,Ford High School,72,73,13,District,2739,1763916,644.00,$630-644
35898,Jennifer Briggs,F,9th,Ford High School,63,83,13,District,2739,1763916,644.00,$630-644
35899,Victoria Davis,F,12th,Ford High School,74,75,13,District,2739,1763916,644.00,$630-644
35900,Edward Martin,M,9th,Ford High School,86,78,13,District,2739,1763916,644.00,$630-644
35901,Antonio Miller,M,10th,Ford High School,89,78,13,District,2739,1763916,644.00,$630-644
35902,Nancy Watson,F,10th,Ford High School,88,66,13,District,2739,1763916,644.00,$630-644
35903,Nicholas Bright,M,10th,Ford High School,86,90,13,District,2739,1763916,644.00,$630-644
35904,Randall Wilson,M,10th,Ford High School,69,92,13,District,2739,1763916,644.00,$630-644
35905,Christopher Thomas,M,12th,Ford High School,86,56,13,District,2739,1763916,644.00,$630-644
35906,Cody Dalton,M,10th,Ford High School,88,89,13,District,2739,1763916,644.00,$630-644
35907,Thomas Harris,M,9th,Ford High School,80,60,13,District,2739,1763916,644.00,$630-644
35908,Nicole Proctor,F,12th,Ford High School,67,95,13,District,2739,1763916,644.00,$630-644
35909,Herbert Marshall,M,11th,Ford High School,79,58,13,District,2739,1763916,644.00,$630-644
35910,Robert Palmer,M,9th,Ford High School,77,67,13,District,2739,1763916,644.00,$630-644
35911,Joseph Herrera III,M,9th,Ford High School,64,74,13,District,2739,1763916,644.00,$630-644
35912,Andrea Holmes,F,9th,Ford High School,64,84,13,District,2739,1763916,644.00,$630-644
35913,Rhonda Gilmore,F,11th,Ford High School,74,58,13,District,2739,1763916,644.00,$630-644
35914,Misty Lopez,F,11th,Ford High School,74,73,13,District,2739,1763916,644.00,$630-644
35915,Anna Smith,F,9th,Ford High School,66,80,13,District,2739,1763916,644.00,$630-644
35916,Dennis Lopez,M,9th,Ford High School,83,87,13,District,2739,1763916,644.00,$630-644
35917,Andrew Taylor,M,11th,Ford High School,99,92,13,District,2739,1763916,644.00,$630-644
35918,Dennis Hernandez,M,9th,Ford High School,93,72,13,District,2739,1763916,644.00,$630-644
35919,Christopher Harrison,M,9th,Ford High School,95,56,13,District,2739,1763916,644.00,$630-644
35920,Eric Solis,M,11th,Ford High School,80,83,13,District,2739,1763916,644.00,$630-644
35921,Wayne Gomez,M,10th,Ford High School,86,56,13,District,2739,1763916,644.00,$630-644
35922,Jason Holt,M,11th,Ford High School,97,92,13,District,2739,1763916,644.00,$630-644
35923,Meghan Hernandez,F,12th,Ford High School,98,66,13,District,2739,1763916,644.00,$630-644
35924,Emily Andrews,F,12th,Ford High School,68,75,13,District,2739,1763916,644.00,$630-644
35925,Meredith Johnson,F,11th,Ford High School,83,82,13,District,2739,1763916,644.00,$630-644
35926,John Long,M,11th,Ford High School,82,73,13,District,2739,1763916,644.00,$630-644
35927,Seth Gutierrez,M,12th,Ford High School,68,55,13,District,2739,1763916,644.00,$630-644
35928,Elizabeth Morgan,F,12th,Ford High School,65,66,13,District,2739,1763916,644.00,$630-644
35929,Michelle English,F,11th,Ford High School,78,70,13,District,2739,1763916,644.00,$630-644
35930,Miss Megan Smith,F,10th,Ford High School,91,59,13,District,2739,1763916,644.00,$630-644
35931,Christopher Elliott,M,11th,Ford High School,93,58,13,District,2739,1763916,644.00,$630-644
35932,Miguel Johnson,M,9th,Ford High School,74,55,13,District,2739,1763916,644.00,$630-644
35933,Adam Wilkerson,M,10th,Ford High School,80,88,13,District,2739,1763916,644.00,$630-644
35934,Michele Kaiser,F,10th,Ford High School,98,61,13,District,2739,1763916,644.00,$630-644
35935,Natalie Smith,F,9th,Ford High School,99,70,13,District,2739,1763916,644.00,$630-644
35936,Catherine Ferguson MD,F,9th,Ford High School,73,99,13,District,2739,1763916,644.00,$630-644
35937,Tiffany Dixon,F,12th,Ford High School,63,70,13,District,2739,1763916,644.00,$630-644
35938,Kathryn Thompson,F,9th,Ford High School,80,72,13,District,2739,1763916,644.00,$630-644
35939,Robert Hunter,M,12th,Ford High School,74,71,13,District,2739,1763916,644.00,$630-644
35940,Sara Wiley,F,10th,Ford High School,73,82,13,District,2739,1763916,644.00,$630-644
35941,Sara Hicks,F,9th,Ford High School,90,59,13,District,2739,1763916,644.00,$630-644
35942,Matthew Anderson,M,11th,Ford High School,93,67,13,District,2739,1763916,644.00,$630-644
35943,Amy Wheeler,F,10th,Ford High School,69,88,13,District,2739,1763916,644.00,$630-644
35944,Tracy Le,F,9th,Ford High School,97,65,13,District,2739,1763916,644.00,$630-644
35945,Aaron Hill,M,11th,Ford High School,82,78,13,District,2739,1763916,644.00,$630-644
35946,Jessica Smith,F,10th,Ford High School,72,66,13,District,2739,1763916,644.00,$630-644
35947,Stephanie Valdez,F,12th,Ford High School,93,56,13,District,2739,1763916,644.00,$630-644
35948,Paul Bright,M,11th,Ford High School,94,62,13,District,2739,1763916,644.00,$630-644
35949,Jacob Burgess,M,9th,Ford High School,88,56,13,District,2739,1763916,644.00,$630-644
35950,Nicholas Johnson,M,9th,Ford High School,82,71,13,District,2739,1763916,644.00,$630-644
35951,Christopher Ruiz,M,10th,Ford High School,82,63,13,District,2739,1763916,644.00,$630-644
35952,Adrienne Reese,F,9th,Ford High School,90,86,13,District,2739,1763916,644.00,$630-644
35953,Gregory Ferguson,M,11th,Ford High School,87,74,13,District,2739,1763916,644.00,$630-644
35954,Tiffany Smith,F,10th,Ford High School,98,65,13,District,2739,1763916,644.00,$630-644
35955,Anthony Shaw,M,12th,Ford High School,85,72,13,District,2739,1763916,644.00,$630-644
35956,Vernon Riley,M,12th,Ford High School,65,79,13,District,2739,1763916,644.00,$630-644
35957,Samantha Chavez,F,9th,Ford High School,68,82,13,District,2739,1763916,644.00,$630-644
35958,Daniel Brown,M,12th,Ford High School,64,58,13,District,2739,1763916,644.00,$630-644
35959,Joshua Joyce,M,10th,Ford High School,94,56,13,District,2739,1763916,644.00,$630-644
35960,Eugene Moody,M,10th,Ford High School,68,81,13,District,2739,1763916,644.00,$630-644
35961,Mark Baker,M,10th,Ford High School,88,62,13,District,2739,1763916,644.00,$630-644
35962,Shannon Smith,F,11th,Ford High School,83,87,13,District,2739,1763916,644.00,$630-644
35963,Timothy Knight,M,12th,Ford High School,64,71,13,District,2739,1763916,644.00,$630-644
35964,Jennifer Hudson,F,9th,Ford High School,93,78,13,District,2739,1763916,644.00,$630-644
35965,Luis Jones,M,12th,Ford High School,83,71,13,District,2739,1763916,644.00,$630-644
35966,Jennifer Anderson,F,10th,Ford High School,92,94,13,District,2739,1763916,644.00,$630-644
35967,Tanya Watson,F,10th,Ford High School,78,74,13,District,2739,1763916,644.00,$630-644
35968,Natalie Lopez,F,10th,Ford High School,80,66,13,District,2739,1763916,644.00,$630-644
35969,Zachary Parker,M,10th,Ford High School,93,62,13,District,2739,1763916,644.00,$630-644
35970,Pamela Hansen,F,9th,Ford High School,72,70,13,District,2739,1763916,644.00,$630-644
35971,Tracy Mcdonald,F,12th,Ford High School,86,55,13,District,2739,1763916,644.00,$630-644
35972,Jordan Randall,F,11th,Ford High School,81,75,13,District,2739,1763916,644.00,$630-644
35973,Robert Washington,M,11th,Ford High School,87,70,13,District,2739,1763916,644.00,$630-644
35974,Grace Bush,F,9th,Ford High School,76,71,13,District,2739,1763916,644.00,$630-644
35975,Benjamin Flores,M,11th,Ford High School,77,91,13,District,2739,1763916,644.00,$630-644
35976,Megan Rivers,F,10th,Ford High School,72,86,13,District,2739,1763916,644.00,$630-644
35977,Thomas Griffith,M,10th,Ford High School,71,99,13,District,2739,1763916,644.00,$630-644
35978,Megan White,F,9th,Ford High School,65,57,13,District,2739,1763916,644.00,$630-644
35979,John Robinson,M,9th,Ford High School,66,82,13,District,2739,1763916,644.00,$630-644
35980,Richard French,M,9th,Ford High School,79,57,13,District,2739,1763916,644.00,$630-644
35981,Madeline Ramos,F,12th,Ford High School,80,91,13,District,2739,1763916,644.00,$630-644
35982,Angela Johnson,F,12th,Ford High School,72,76,13,District,2739,1763916,644.00,$630-644
35983,Elizabeth Martinez,F,10th,Ford High School,85,75,13,District,2739,1763916,644.00,$630-644
35984,Morgan Guerrero,F,10th,Ford High School,79,65,13,District,2739,1763916,644.00,$630-644
35985,Luke Perez,M,10th,Ford High School,76,65,13,District,2739,1763916,644.00,$630-644
35986,Daniel Johnson,M,10th,Ford High School,92,72,13,District,2739,1763916,644.00,$630-644
35987,Richard Young,M,10th,Ford High School,92,91,13,District,2739,1763916,644.00,$630-644
35988,Priscilla Strickland,F,10th,Ford High School,98,73,13,District,2739,1763916,644.00,$630-644
35989,Brittany Taylor,F,12th,Ford High School,94,65,13,District,2739,1763916,644.00,$630-644
35990,Victoria Morgan,F,10th,Ford High School,94,80,13,District,2739,1763916,644.00,$630-644
35991,Renee Hickman,F,12th,Ford High School,99,73,13,District,2739,1763916,644.00,$630-644
35992,Jordan Sanchez,F,11th,Ford High School,99,68,13,District,2739,1763916,644.00,$630-644
35993,Shannon Bennett,F,11th,Ford High School,89,74,13,District,2739,1763916,644.00,$630-644
35994,Victoria Martinez,F,11th,Ford High School,89,92,13,District,2739,1763916,644.00,$630-644
35995,Amber Roberts,F,11th,Ford High School,86,80,13,District,2739,1763916,644.00,$630-644
35996,Toni Sullivan,F,12th,Ford High School,68,58,13,District,2739,1763916,644.00,$630-644
35997,Megan Solomon,F,12th,Ford High School,82,89,13,District,2739,1763916,644.00,$630-644
35998,Michelle Walton,F,9th,Ford High School,96,58,13,District,2739,1763916,644.00,$630-644
35999,Pamela Rocha,F,12th,Ford High School,92,89,13,District,2739,1763916,644.00,$630-644
36000,Larry Morgan,M,9th,Ford High School,94,61,13,District,2739,1763916,644.00,$630-644
36001,Diane Ford,F,9th,Ford High School,92,71,13,District,2739,1763916,644.00,$630-644
36002,Kyle Ward,M,9th,Ford High School,77,59,13,District,2739,1763916,644.00,$630-644
36003,Zachary Bowen,M,11th,Ford High School,86,68,13,District,2739,1763916,644.00,$630-644
36004,David Wright,M,12th,Ford High School,90,84,13,District,2739,1763916,644.00,$630-644
36005,Pamela Myers,F,10th,Ford High School,63,75,13,District,2739,1763916,644.00,$630-644
36006,Deanna Johnson,F,11th,Ford High School,65,99,13,District,2739,1763916,644.00,$630-644
36007,Tammy Curtis,F,10th,Ford High School,63,67,13,District,2739,1763916,644.00,$630-644
36008,Dr. Mitchell Hays,M,9th,Ford High School,73,83,13,District,2739,1763916,644.00,$630-644
36009,Gregory Campbell,M,9th,Ford High School,71,58,13,District,2739,1763916,644.00,$630-644
36010,Timothy Mclean,M,11th,Ford High School,90,61,13,District,2739,1763916,644.00,$630-644
36011,Kimberly Mitchell,F,12th,Ford High School,95,63,13,District,2739,1763916,644.00,$630-644
36012,Mark Compton,M,12th,Ford High School,98,61,13,District,2739,1763916,644.00,$630-644
36013,Patrick Mahoney,M,9th,Ford High School,83,99,13,District,2739,1763916,644.00,$630-644
36014,Ashley Phelps,F,9th,Ford High School,78,65,13,District,2739,1763916,644.00,$630-644
36015,Jerry Green,M,11th,Ford High School,83,83,13,District,2739,1763916,644.00,$630-644
36016,Allison Little,F,9th,Ford High School,73,66,13,District,2739,1763916,644.00,$630-644
36017,Mrs. Jordan Turner,F,9th,Ford High School,96,82,13,District,2739,1763916,644.00,$630-644
36018,Christy Sharp,F,11th,Ford High School,91,82,13,District,2739,1763916,644.00,$630-644
36019,Samantha Park,F,10th,Ford High School,88,62,13,District,2739,1763916,644.00,$630-644
36020,Ryan Hunter,M,9th,Ford High School,67,71,13,District,2739,1763916,644.00,$630-644
36021,Alicia Burton,F,10th,Ford High School,85,68,13,District,2739,1763916,644.00,$630-644
36022,Anthony Stewart,M,12th,Ford High School,81,80,13,District,2739,1763916,644.00,$630-644
36023,Beverly Ingram,F,11th,Ford High School,83,93,13,District,2739,1763916,644.00,$630-644
36024,Mr. Robert Reyes,M,11th,Ford High School,85,62,13,District,2739,1763916,644.00,$630-644
36025,Frederick Perez,M,10th,Ford High School,96,83,13,District,2739,1763916,644.00,$630-644
36026,Louis Snow,M,10th,Ford High School,75,97,13,District,2739,1763916,644.00,$630-644
36027,Luis Hill,M,12th,Ford High School,89,64,13,District,2739,1763916,644.00,$630-644
36028,Sheila Williams,F,10th,Ford High School,92,79,13,District,2739,1763916,644.00,$630-644
